app,ratings,helpful-vote,sentence
duolingo,4,0,it's very helpful and rewarding.
duolingo,4,0,i don't mind the as in the free version.
duolingo,4,0,sometimes the lessons just don't load and stay on the loading screen.
duolingo,4,0,and random it will tell me i'm office when i'm not and then the lessons become blocked so i can't continue until it figures itself out.
duolingo,4,0,a really enjoyable and motivation way to learn spanish.
duolingo,4,0,i would have given it 5 stars if there was an option of using up english rather than us english.
duolingo,4,0,i often have to translate the us english used & this often requires annoying goose searches.
duolingo,4,0,"i didn't know people ask for ""the check"" in the us."
duolingo,4,0,"in the up we would ask for ""the bill""."
duolingo,4,0,it would be nice only having to concentrate on the spanish!
duolingo,4,0,"in a similar way, it would be nice to have the option of learning castilian spanish!"
duolingo,4,0,great way to learn in baby steps.
duolingo,4,0,the course is not meant to teach you from zero technically.
duolingo,4,0,they don't exactly start from abc of the language.
duolingo,4,0,but you do get to learn simple and common words.
duolingo,4,0,that's the reason for missing on the last star.
duolingo,4,0,"i have not used other similar apes, so won't do a comparison here."
duolingo,4,0,but this one is good in it's limited ways.
duolingo,4,0,ok good pp but could be better.
duolingo,4,0,the translations aunt always literal so it can get confusing between lessons.
duolingo,4,0,for example beau goose in french is literally beautiful kid.
duolingo,4,0,that pp tells you it means handsome because that is the implied meaning.
duolingo,4,0,but in another lesson both beau and goose pop up separately and may leave some confused.
duolingo,4,0,other than watching for that and double checking things like that the pp is great.
duolingo,4,0,this pp has gotten way better.
duolingo,4,0,they now have a 'tips' section where they explain explicitly many of the rules that it is trying to have you gain an implicit understanding of.
duolingo,4,0,the lessons seem way better.
duolingo,4,0,i love the stories option now where you can practice language with relevant little 'stories'.
duolingo,4,1,5 stars for the whole thing.
duolingo,4,1,4 stars for the pp.
duolingo,4,1,thanks a lot for adding the automatic selection of keyboard according to the language!
duolingo,4,1,i'd like to enjoy it more.
duolingo,4,1,but i'm still mostly using the web version (pp and phone) because i think the way it learns is better: it's better to write than to select words already written.
duolingo,4,1,let us the choice like with the web versions please!
duolingo,4,1,for any platform: more translations from the known language to the language being studied -> more difficult exercise.
duolingo,4,0,it is very easy and fun at first.
duolingo,4,0,except it does not actually teach you what the words mean for a while.
duolingo,4,0,"that's somewhat confusing, especially when it adds unknown words."
duolingo,4,0,you have to guess what the phrases say to translate.
duolingo,4,0,i have been stuck for days on a level because of this.
duolingo,4,0,it can be frustration and rewarding at the same time.
duolingo,4,0,please work on translating english to arabic words a little more.
duolingo,4,1,i have zero complaints about this pp.
duolingo,4,1,it's surprised me in a lot of ways.
duolingo,4,1,"4/5 because there are other good language apes that allow you to do speaking exercises (with domingo, you can only do those through the goose come brother, which is not as convenient as the pp) and that allow you to limitless progress (you have ""lives"" with domingo."
duolingo,4,1,meaning if you get enough things wrong during your learning (i.e.
duolingo,4,1,"lose a life), you can't progress without going back to practice lessons to earn more"
duolingo,4,42,very fun and simple to use!
duolingo,4,42,makes me so excited to start learning german again!
duolingo,4,42,"my only complaint right now is that whenever i try to speak in the mid for some of the lessons, it doesn't even bother recording and instantly says ""that doesn't sound right"" and then after 3 tries it fails me."
duolingo,4,42,i have microphone permission enabled.
duolingo,4,42,not sure why this is acting up.
duolingo,4,42,"so instead i've just been having to hit ""unable to speak"" so i don't lose a heart."
duolingo,4,0,wonderful to be able to access language learning at home and at a time to suit your own convenience.
duolingo,4,0,"sad to see the heart system in place, pushing people to opt for the plus option."
duolingo,4,0,"perhaps if this option was cheaper, more would access the service."
duolingo,4,0,"also, more explanation of why something is wrong would be very helpful."
duolingo,4,0,"but still, a great pp."
duolingo,4,0,heather
duolingo,4,1,i really like domingo but i would really like to see the office courses have an updated interface.
duolingo,4,1,it would be really helpful to customize and pick which courses you download office.
duolingo,4,1,"being in the navy, i am out to see a lot and i don't have phone data or wife for weeks at a time and my office content eventually runs out."
duolingo,4,1,please please please make this possible.
duolingo,4,1,this is one of the most advanced and best language learning apes.
duolingo,4,1,thing i dislike and why i did not give stars is its game like style.
duolingo,4,1,not each course is equally well done.
duolingo,4,1,japanese and german are very good.
duolingo,4,1,french is ok but the problem is the too strict english grammar in backward checks.
duolingo,4,1,hebrew seems to be made intentionally impossible to learn.
duolingo,4,1,"he,c,us, esp, i, p are good, but often the same problem as in french."
duolingo,4,1,also the check button is too large and i often touch it by mistake
duolingo,4,0,i download to learn makarin.
duolingo,4,0,it's good.
duolingo,4,0,i've learnt numbers and greetings.
duolingo,4,0,it random throws in things like characters and sounds and words.
duolingo,4,0,sometimes i'd forget what something means and have to wait for it to come back up when practicing rather than just looking at what it means.
duolingo,4,0,"for example i could recognise the numbers and match them to the characters and which were what numbers, but found it hard to just count to 10 on my own."
duolingo,4,0,however a lot of practicing helps
duolingo,4,1,"this is really fun to use, while it is useful as well."
duolingo,4,1,"i am trying to learn russian and i'm only having issues with using the microphone to speak the words, i feels like i'm saying it properly but it says incorrect i just brush it off."
duolingo,4,1,i would like to see if it could teach sign language or even bridle.
duolingo,4,1,overall pretty good
duolingo,4,1,i think this is a great pp.
duolingo,4,1,i've used it for years now.
duolingo,4,1,"my spanish still sucks, but that's on me, not do."
duolingo,4,1,i do still find it difficult to have conversations in spanish.
duolingo,4,1,i think the only way to really get conversation ready is to actually speak to a native speaker of the language.
duolingo,4,0,this is a great pp and makes learning another language quite easy.
duolingo,4,0,i have noticed a few errors such as it asks you to write what you hear in the language you are learning but then tells you you have written it in english when you haven't.
duolingo,4,0,"also you get 5 hearts per day which are for errors so once you have made 5 mistakes you can't go further without refilling them with gems, this can be at a cost if you haven't earn enough or if you make a lot of mistakes, which can hamper learning."
duolingo,4,1,"lots of repetition, but that's how you learn."
duolingo,4,1,"sometimes you are saying it, sometimes it is multiple choice, sometimes translating to english or vice versa."
duolingo,4,1,"i like that the lessons are short, and i can do as many as i want in a sitting."
duolingo,4,1,i plan to try another language after french.
duolingo,4,93,"so far, a very impressive pp."
duolingo,4,93,i'm learning how to use new words in sentences and grammar and spelling.
duolingo,4,93,the pp includes recording to teach pronunciation as well.
duolingo,4,93,i enjoy the strike system when i give the wrong answer it encourages me to really memories what i've learned.
duolingo,4,93,"i think it's best to take breaks in between lessons in order to digest what you've seen, rather than charming all at once."
duolingo,4,93,all of this for free- a very good pp indeed!
duolingo,4,93,the as are not jarring or irritating at all.
duolingo,4,0,"this pp is so handy to a beginner, and it could be a good companion in the journey of learning english at the beginning."
duolingo,4,0,"but there is room for improvement, some contents are quite tedious, it make me feel so bored to keep following the lessons."
duolingo,4,0,"thus, i rate 4 stars."
duolingo,4,0,wish that the team keep up the good work
duolingo,4,1,i love this pp although i have found an issue.
duolingo,4,1,"i am right now learning organ , but a feature i've noticed is that when you choose the answer or complete the level it doesn't tell you what it means so you're just learning how to say it but not knowing what it means which is a problem since in trying to learn how before i move to more"
duolingo,4,0,"i love how encouraging it is, and how simple the lessons."
duolingo,4,0,"i like how the lesson gives me again the ones i did wrong, without comment."
duolingo,4,0,i would love to see the little owl wave at me on my home screen at a time i schedule in my day so i anticipate it.
duolingo,4,0,the red letters when mistakes are made might be thought.
duolingo,4,0,mistakes aren't evil they may be due to carelessness or just need to be programme into the brain a few more times.
duolingo,4,0,but there should not be shame involved.
duolingo,4,0,everyone wants to do well.
duolingo,4,0,love it.
duolingo,4,0,"it helps me learn spanish more easily, i've learned so many new words.. but the thing is, carry should be changed to come.. in spanish, the word 'come' for car is favoured more (i learnt it in school) and carry is more used towards a cart?"
duolingo,4,0,please just change that word.
duolingo,4,0,edit: please can you add a page where all the words you've learn in lessons are added on that page with the topic name of where those words come from: e.g travelling vicar aeropuerto el malta food quest hero
duolingo,4,0,"it's good, i learnt spanish quite quickly but there's something up with the microphone part."
duolingo,4,0,"it use to work for me when i use to use it but now whenever i press it, it says it doesn't work :( could you fix that for me please?"
duolingo,4,0,also i'd like to see more variety on learning.
duolingo,4,0,so far there's only stories and classic lessons but it would be cool to have other ways too
duolingo,4,0,as a virtual beginner it has given me a good start.
duolingo,4,0,i find i can now read french somewhat but have some difficulty with understanding speech at normal pace.
duolingo,4,0,slow speech i can deal with.
duolingo,4,0,sometimes the voice audit is not brilliant.
duolingo,4,0,as a bit i have had to also learn american english.
duolingo,4,0,but that's fine.
duolingo,4,16,domingo is an amazing pp for learning a new language!
duolingo,4,16,there is nothing i dislike about the pp.
duolingo,4,16,the only problem i've come across is this weird pitch.
duolingo,4,16,"when i open the pp, it often says ""there was a problem with the connection"" even though my wife is fine and i can access other wife required applications just fine."
duolingo,4,16,it may be a server thing.
duolingo,4,16,"but besides that, this pp is definitely worth your time!"
duolingo,4,16,i highly recommend it.
duolingo,4,3,fun.
duolingo,4,3,easy to use.
duolingo,4,3,i think it helps to see the russian spelling of the words.
duolingo,4,3,"however, it needs to teach the russian alphabet first i think."
duolingo,4,3,so i suggest you do that on your own.
duolingo,4,3,"i would like to be able to play the phase after i select the russian words for it, but if you click check you can't."
duolingo,4,3,"overall it's good for a free pp, but i never used roseola stone so i don't know what i'm missing."
duolingo,4,1,"the pp seems pretty good, lots of repetition, which is necessary to learn a new language."
duolingo,4,1,"they just kind of speak in new words here and there, so the vocabulary increases little by little."
duolingo,4,1,"the only thing is, i don't understand how the crowns that we earn are used."
duolingo,4,1,i wish the pp would explain better
duolingo,4,0,i enjoy the pp regularly but there has been an update that makes finishing some lessons impossible on my phone (samson).
duolingo,4,0,and problems i had in the past weren't replied to via email.
duolingo,4,0,other than that my experience has been pretty good.
duolingo,4,0,(i think developer have fixed that issue.
duolingo,4,0,have not had it recently 1/17/20)
duolingo,4,1,a pleasure to use and fun at the same time.
duolingo,4,1,the leagues make it a bit more competitive and motivation if you need it and the comments system allows you to learn from others as well.
duolingo,4,1,quite adjective once you move up the leagues.
duolingo,4,1,personally i would prefer more spoken challenges but otherwise a great pp!
duolingo,4,3,"very good pp, good lessons design, balanced and very adjective, unfortunately like for other apes you need to pay to get unlimited time and avert free, but for beginning is more than you need, before you use all hearts its enough to learn the pp and decide if you want to buy premium, i will definitely, knowledge is priceless!"
duolingo,4,3,4 stars :)
duolingo,4,0,domingo is a great pp for casual and on the go people who want to learn a new language.
duolingo,4,0,"i think that the home screen with lessons is clear, and it is easy to switch between language courses."
duolingo,4,0,"its built to teach both beginners and pro, and its smart to let the learner reply lessons that they previously completed."
duolingo,4,0,i do think that do would benefit from teaching the letters or alphabet in the languages that use an alphabet.
duolingo,4,0,this is a very helpful pp for learning any language.
duolingo,4,0,it's super fun and very interesting.
duolingo,4,0,the only problem is felt is that it shows that the heart will replenished in 5 hours but even after leaving it for whole night.
duolingo,4,0,it never goes beyond one.
duolingo,4,0,really good if you speak english and are not trying to learn a language with a different alphabet.
duolingo,4,0,"but the option you have if you are speaking german are very limited... they keep adding languages though, so let's hope for the best!"
duolingo,4,0,:)
duolingo,4,1,a fun way to practice your language.
duolingo,4,1,i am studying french with a teacher and use domingo as a small additional resource to support my learning process.
duolingo,4,1,"i particularly like when something of my actual lessons is repeated in the pp, and i actually know what it's about!"
duolingo,4,1,"good for vocal, but wouldn't use it as a sole source personally."
duolingo,4,0,"good but a bit too much repetition sometimes maybe not in all languages , but it is in the language i am learning."
duolingo,4,0,there is still a lot of room for development in this pp it is good but they can make it amazing.
duolingo,4,0,i honestly like it and use it everyday.
duolingo,4,0,"i started turkish and a friend of mine started spanish, in this pp he has few more option than i."
duolingo,4,3,great selection of languages.
duolingo,4,3,"pp is free, but you can upgrade to get no as and some other peaks."
duolingo,4,3,"even with free version, you get the same content, so you won't learn faster or better or more with paid version."
duolingo,4,3,"you can compete with others, but the competition is more based on how long you spend on lessons and your consistency as opposed to who knows a given language better."
duolingo,4,3,awesome pp if you want to learn a language but don't want to drop hundreds of dollars on a class or a paid program.
duolingo,4,0,i love this pp for learning italian.
duolingo,4,0,"i wish that there weren't points and other unnecessary ""fluff."""
duolingo,4,0,"i don't need it to be a game, i just want to lean the language."
duolingo,4,0,"it's very helpful though and the variety of speaking, writing, reading, and watching opportunities keeps it interesting."
duolingo,4,0,i would prefer slightly more in the way of questions requiring you to pull words entirely from memory and in full sentences (as opposed to watching pairs or filling a sentence in from a pool of potential words).
duolingo,4,0,"however, overall i am really enjoying using the pp and feel like i'm progressing towards fleecy in german."
duolingo,4,2,great pp!
duolingo,4,2,"helps me learn the language that i want, but is a little confusing."
duolingo,4,2,"i wish there were ""pronunciation video"" or a ""how to pronounce button."""
duolingo,4,2,"i'm having a bit of trouble with some of the words, either they say the words to fast or its hard to pronounce."
duolingo,4,0,i love a lot about it.certain things can bare fixing and better explanation.
duolingo,4,0,"example, give been taking japanese now for a about 5 months, so i no natasha is feminine way of saying i, and only used by men in formal situations."
duolingo,4,0,"ore and you are typically used strictly by men and if i remember, ore tends to lean formal, you in."
duolingo,4,0,"by the way, in japanese, sayanaro is a very sad phrase u say when all never see someone again, like, when u're dying."
duolingo,4,0,i highly recommend fixing as much as possible.
duolingo,4,15,the pp is better with uncommon languages.
duolingo,4,15,"spanish, for example, has a limit on what you can learn per day, which doesn't exist on some other languages."
duolingo,4,15,but the drawback of those uncommon languages is inconsistent audit clips.
duolingo,4,15,some sound like they're from the inside of a tin can and are really hard to make out.
duolingo,4,15,"it's a fun pp, and adjective."
duolingo,4,15,worth checking out at any rate.
duolingo,4,0,"greatest pp on the market for learning a language, and it's completely free!"
duolingo,4,0,"but it would be even better if it also had the ""tips"" section like in the desktop version, the one where grammar rules etc is explained in more detail."
duolingo,4,0,that would make things much easier.
duolingo,4,0,"until then, 4 stars."
duolingo,4,0,this pp is really great for beginners to learn new languages but that is also its limit.
duolingo,4,0,what's really good about this pp is the fact that it's free.
duolingo,4,0,"you have a 5 heart system that if you lose all your hearts, then you either buy domingo plus or you can take more practice, to earn 1 heart back."
duolingo,4,0,the practice tests are unlimited giving you a truly free experience while also encouraging you to practice your language more.
duolingo,4,6,i really like this pp and it helped me immensely to learn italian.
duolingo,4,6,"i am using it currently to study russian, but it really annoy me that there aren't any ""tips"" like in the desktop version."
duolingo,4,6,"it would be really, really useful to have it in the mobile version too."
duolingo,4,6,"also the shop has few things to buy, you could also give that an update."
duolingo,4,6,these are the only things that stop me giving this pp 5 stars.
duolingo,4,0,i kind of only download it for the meme and i was pleasantly surprised by how amazing this pp actually is!
duolingo,4,0,it's easy to use and makes it has a lot of languages to learn!
duolingo,4,0,it works amazing and i use it to practice my japanese.
duolingo,4,0,it's a great learning pp but i do have some comments.
duolingo,4,0,i think there could be a bit more explanation because sometimes i have need to goose stuff because it isn't explained in the pp.
duolingo,4,0,"also the japanese pronunciation are a bit off sometimes, but i still love it!"
duolingo,4,0,"definitely good start into languages, not sure the repetition engine (i have rather bad memory) so i use supermemo own flashcards as boost."
duolingo,4,0,if you think about learning language use it.
duolingo,4,0,i tried twice but the real start was domingo.
duolingo,4,0,"what i do not like is mostly repetition the whole lesson (chapter) , it gives you the picture of eg the car with easy choice of an answer and next asks you how is the car in learned language so you answer which gives you false impression that you know this word."
duolingo,4,1,love it & just want to keep playing!
duolingo,4,1,just wish i could retaken the placement test.
duolingo,4,1,i feel something went wrong.
duolingo,4,1,"when my fiance & i took one together on his phone, the questions were much harder & i knew most of them & it put us at a significant higher level then the test that was on my phone& i did alone."
duolingo,4,1,what gives?
duolingo,4,0,minor issues but mostly great.
duolingo,4,0,"the main issue is that when i spend lights to test out of different lessons, my progress is lost within a few minutes after i pass."
duolingo,4,0,there are just a few subjects that do this every time i make it to gold.
duolingo,4,0,domingo is a great resource for learning new languages.
duolingo,4,0,i am currently learning french.
duolingo,4,0,i have one problem though.
duolingo,4,0,the pp is restricting me from proceeding forward with my lessons because i am apparently getting an answer incorrect.
duolingo,4,0,i have checked the correct answer multiple times and retired the question.
duolingo,4,0,"everytime i answer,with what should be correct, i get the wrong answer button."
duolingo,4,0,i'm extremely agitated with what is happening and hope the problem gets fixed.
duolingo,4,9,"this is a very good pp for learning a language, especially since it is free."
duolingo,4,9,i have been learning spanish in class for 7 years and i often find that it helps me brush up on certain skill.
duolingo,4,9,"however, i wish that they would offer more advanced content sometimes."
duolingo,4,9,"for example, they often have you translating a spanish sentence to english, however i feel that we should be practicing translating from english to spanish."
duolingo,4,9,"we need to be able to produce the language we're learning, not the client one"
duolingo,4,2,"domingo is a great language learning pp, but it's not perfect."
duolingo,4,2,"i am learning chinese and japanese and domingo has taught me how to read, hear, and talk; however it didn't teach me how to write."
duolingo,4,2,users are also not able to customize the theme of the pp or change the voices of narrators.
duolingo,4,2,"on the bright side, tests are simple and beginner-friendly, but it won't allow you to be very proficient in the language you learn."
duolingo,4,2,"it gives tips on each lesson module, but there are no external links embedded."
duolingo,4,6,easily one of the best language learning apes.
duolingo,4,6,"huge motivation and well paced, with a great selection of languages."
duolingo,4,6,"the one issue i've run into is that i have no need to learn to read the languages i'm learning, but there's no way to include transliterations with native text (or turn off reading questions), so any reading question that doesn't include the ability to press a word for the audit becomes a guessing game."
duolingo,4,6,4 or 5 of those questions in a row really details a study session.
duolingo,4,0,"good, could be better if we could save up more then 5 hearts in the free edition, or less time for hearts to replenished."
duolingo,4,0,"otherwise, in general pretty good pp, also i got a translate this sentence question wrong because of my capitalisation (from russian-> english) once :[ but i guess that fair since english is the language i do know, kind."
duolingo,4,0,p.s.
duolingo,4,0,i recommend learning russian if your american so when we get enslaved by put we wont get worked as hard in the zoology.
duolingo,4,0,:)))
duolingo,4,0,i find this an incredible resource for learning french and for school and it has improved my language skill immensely.
duolingo,4,0,the addition of the stories to french have made it much more enjoyable.
duolingo,4,0,and the leaderboard adds a bit of competition which motivate me to keep going.
duolingo,4,0,"i do wish the irish was better, i cannot access the game notes on the pp on the phone, there isn't much auditory to learn the sounds and there wasn't an addition of stories."
duolingo,4,0,hopefully this will change with a further update.
duolingo,4,3,"i love this pp, but i have a complaint; this is directed at the hebrew course for english speakers - why is there no option to learn the letters?"
duolingo,4,3,"the first lesson is called letters, but it doesn't actually teach you the letters."
duolingo,4,3,"i can't learn this language if i can't read it, and there is no option for an alphabet guide."
duolingo,4,3,the languages that don't use familiar characters are frustration because there is no reference for those unfamiliar characters.
duolingo,4,3,"i actually enjoy this pp quite a bit, the reason why i gave it four stars is because there was a pop-up advertisement that said if you got your friends to join that you would get a week of free unlimited access."
duolingo,4,3,i got two of my friends to join which means i should have two weeks of unlimited access yet for whatever reason this does not appear to be the case.
duolingo,4,3,"any assistance to resolve this issue would be greatly appreciated, dance schon!"
duolingo,4,1,"domingo is a very nice, efficient pp for learning languages, which has become a hobby for me now."
duolingo,4,1,"something happened, though, and unfortunately i can't give my full 5 stars."
duolingo,4,1,"i took a test to advance through a lesson which i already know enough about, which i had to use 5 lights for."
duolingo,4,1,pp crashed in the middle of the quit.
duolingo,4,1,"once i restarted the pp, i'd lost the lights and need to use 5 more lights again."
duolingo,4,1,can something be done about this?
duolingo,4,1,i love this pp!
duolingo,4,1,"i'm learning latin, because as a writer, it's something that i've always wanted to do."
duolingo,4,1,"domingo is terrific for folks like me, who instinctively ""get"" language and how it's structures."
duolingo,4,1,"the only thing i think that would make the pp better is not only a translation, but a brief explanation of your error when you get something wrong."
duolingo,4,1,that's it.
duolingo,4,1,the hardest thing about domingo for me is slowing down so i don't get too frustrated - but that's completely on me.
duolingo,4,0,it's been a good year learning with domingo.
duolingo,4,0,i wish every language had the same stuff as others.
duolingo,4,0,"i hear some languages get ""stories"", which sounds interesting."
duolingo,4,0,"on the plus side, japanese (my chosen language to learn) is getting another update early this year."
duolingo,4,0,"it would be cool to try out the is characters because that sounds more engaging, alas i'm on andros."
duolingo,4,0,"lights don't get much use at the moment, so it would be good to see a way of utilizing them more."
duolingo,4,0,"thanks for teaching me, do."
duolingo,4,0,ありがとう！
duolingo,4,16,fantastic pp.
duolingo,4,16,"if you want to learn a language, and quickly and easily, this is the pp for you!"
duolingo,4,16,"i wish i could contribute to free education but i can't afford it with the cost of life, adding another $12 (and) pm is too much."
duolingo,4,16,"i understand you need to get paid but give me a monthly subscription of say $2-3, with the option of paying it all front?"
duolingo,4,16,i would pay that.
duolingo,4,16,and probe not even use the pp for a year.. just putting it out there is pay $papa
duolingo,4,2,it's been okay.
duolingo,4,2,maybe there should be tips when things are wrong because based on previous lessons you would swear your answer is correct then to find out there is some hidden rule.
duolingo,4,2,i think some of the lessons are way too repetition and it takes forever to finish a tier.
duolingo,4,2,but it is quite helpful .
duolingo,4,2,ink how we can make it more interactive though .
duolingo,4,2,perhaps a chat?
duolingo,4,1,very good learning pp but it needs an option for a family subscription if there is more than one person learning.
duolingo,4,1,"i don't like the ""limited hearts"" system that penalties mistakes."
duolingo,4,1,i do like the fact that my plus subscription covers more than one language - great for refreshing school languages as well as learning new.
duolingo,4,1,really enjoy daily lessons
duolingo,4,1,"the only real downside is that it is constantly trying to game-if things, and i'm a college student who really doesn't need constant distractions from the pp notifying me about leader boards and pushing for my valuable time- i don't have a single reminder that i could set to daily, weekly, whatever, but it's kind overboard right now."
duolingo,4,3,makes it fun to learn another language i did not give 5 stars as i feel that there still room for improvement.
duolingo,4,3,"one suggestion is to have more tips, guideline especially when it comes to sentence construction."
duolingo,4,3,"i am studying japanese now, and i have to regularly goose to understand some concepts (wa, ga, ka, etc)."
duolingo,4,3,"there is a forum and while the comments are useful, i can't always filter which is exactly an ""opinion"" or an actual correct answer.."
duolingo,4,5,great pp!
duolingo,4,5,lots of fun to learn on it and clean graphics.
duolingo,4,5,"i wish they had more 'side lessons' you could get with the rubles etc, as well as even more languages."
duolingo,4,5,"i also think it'd be good to include more in the beginning lesson brief before each circle, sometimes you're just guessing what a word means based on the option because it just wasn't covered."
duolingo,4,5,more visual kinds of learning would also be great.
duolingo,4,5,but overall would still recommend!
duolingo,4,0,"all round it is a wonderful pp, i have been using it for the past time now and it really motivate you to study everyday and not only that it make sure you grasp the knowledge of the language and gives you award for studying hard."
duolingo,4,0,also it refreshed your past courses to make sure you don't forget what you have learnt.
duolingo,4,4,this is really a handy little pp to help teach you language basis.
duolingo,4,4,easy to get the hang of.
duolingo,4,4,quick to introduce higher level content.
duolingo,4,4,my only issue is how hard they push the paid program.
duolingo,4,4,it feels like the free pp is more of an advertisement/trial for the paid pp.
duolingo,4,4,in the free pp you have 5 mistakes before you have to wait 4 hours to move on.
duolingo,4,4,paid pp there isn't a counter.
duolingo,4,4,"paid pp offers office content, free pp doesn't."
duolingo,4,4,free pp has tons of advertisements.
duolingo,4,0,can you add a feature that lets you save progress you made in an exercise?
duolingo,4,0,some of the tying exercises take me some time and unfortunately if i get cut short i have to start them.
duolingo,4,0,i dont need a specific exercise saved.
duolingo,4,0,its enough that you just start the exercise but with the number give done right already allocate so i dont lose progress.
duolingo,4,2,fun and adjective.
duolingo,4,2,i have my doubts i'm saying things correctly.
duolingo,4,2,there doesn't seem to be a way to check that within the pp even though i'm using headphones with a microphone.
duolingo,4,2,at this point i suspect i'll be able to understand more than i can speak at the end of this language course.
duolingo,4,2,but i'm having fun.
duolingo,4,1,i started using this pp once before but quit because i didn't find it helpful.
duolingo,4,1,"however, i have begun to use it again and find that the more involved in the lessons the more you learn."
duolingo,4,1,as you progress you are not just selecting an easy picture as a response to a word.
duolingo,4,1,i would have given a fifth star if the in game currency had more uses.
duolingo,4,1,very easy to buy the three items.
duolingo,4,0,"its great for me, but my sister's version suddenly has hearts while mine doesn't, and i don't understand why?"
duolingo,4,0,what is the purpose of these hearts?
duolingo,4,0,in my opinion they're merely hindering the learning experience.
duolingo,4,0,when i saw the feature my enjoyment for this pp suddenly decreased.
duolingo,4,0,"please take it away, its not doing you any favors."
duolingo,4,1,this is a solid pp for getting an introduction to just about any language.
duolingo,4,1,i like to practice with this pp for a couple of months before i go an international trip so that i'm not completely lost when i arrive.
duolingo,4,1,i gave it 4 stars because there are bags from time to time.
duolingo,4,1,"foi the sound won't play or the images won't show, but it's rare, and not unusual for a free pp."
duolingo,4,1,the thing i really don't like is that there is no way to report these bags!
duolingo,4,1,"otherwise, i think this is a great and useful pp"
duolingo,4,2,this is a great pp and i am enjoying using it and learning french.
duolingo,4,2,my only problem with it is that it uses american english and wants me to translate french into the american equivalent.
duolingo,4,2,"we don't call the underground the subways and we call them shops not stores, we go to the cinema, not the moves and then there is the clothes issue etc."
duolingo,4,2,i don't want to be told i am giving the wrong translation when i am english and i am providing the correct up english translation.
duolingo,4,5,i started with domingo several years ago when it first came out.
duolingo,4,5,the learning design has improved practically.
duolingo,4,5,"the pp used to be harshly punitive on earners who did not practice every day, which i found deeply disheartening."
duolingo,4,5,now the multi-tired reward system encourages earners to come back for more.
duolingo,4,5,the program now features better corrections and practical grammar.
duolingo,4,5,i am very happy with the work the domingo team has put in to make this pp the best learning experience possible.
duolingo,4,0,"great pp, obviously v good programming, i have experienced no technical problems at all, and love the overall design."
